,code
4632.0,1197
4634.0,1198
4636.0,1199
4637.0,1200
4638.0,1201
4639.0,1202
464.0,1203
4640.0,1204
4642.0,1205
465.0,1206
466.0,1207
4668.0,1208
467.0,1209
468.0,1210
469.0,1211
47.0,1212
470.0,1213
472.0,1214
473.0,1215
474.0,1216
476.0,1217
477.0,1218
478.0,1219
48.0,1220
480.0,1221
4806.0,1222
481.0,1223
482.0,1224
483.0,1225
484.0,1226
485.0,1227
487.0,1228
488.0,1229
489.0,1230
49.0,1231
490.0,1232
491.0,1233
4944.0,1234
497.0,1235
498.0,1236
5.0,1237
50.0,1238
500.0,1239
5000.0,1240
5001.0,1241
5006.0,1242
5007.0,1243
5008.0,1244
501.0,1245
5010.0,1246
5011.0,1247
5012.0,1248
5013.0,1249
5014.0,1250
5018.0,1251
5019.0,1252
502.0,1253
5020.0,1254
5027.0,1255
5028.0,1256
5029.0,1257
503.0,1258
5030.0,1259
5032.0,1260
5035.0,1261
5036.0,1262
5038.0,1263
5039.0,1264
504.0,1265
5040.0,1266
5043.0,1267
5047.0,1268
5048.0,1269
5049.0,1270
505.0,1271
5051.0,1272
5054.0,1273
5055.0,1274
5057.0,1275
5058.0,1276
506.0,1277
5061.0,1278
5062.0,1279
5063.0,1280
5065.0,1281
5066.0,1282
5067.0,1283
507.0,1284
5071.0,1285
5072.0,1286
5076.0,1287
5078.0,1288
5079.0,1289
508.0,1290
5080.0,1291
5081.0,1292
5082.0,1293
5085.0,1294
5086.0,1295
5087.0,1296
5089.0,1297
509.0,1298
5090.0,1299
5091.0,1300
5092.0,1301
5093.0,1302
5094.0,1303
5095.0,1304
5098.0,1305
5099.0,1306
51.0,1307
510.0,1308
5100.0,1309
5101.0,1310
5102.0,1311
5103.0,1312
5104.0,1313
5105.0,1314
5109.0,1315
511.0,1316
5111.0,1317
5112.0,1318
5113.0,1319
5115.0,1320
5116.0,1321
5117.0,1322
512.0,1323
5120.0,1324
5121.0,1325
5123.0,1326
5124.0,1327
5126.0,1328
5127.0,1329
5128.0,1330
513.0,1331
5130.0,1332
5132.0,1333
5133.0,1334
5134.0,1335
5135.0,1336
5136.0,1337
5137.0,1338
5138.0,1339
5139.0,1340
514.0,1341
5140.0,1342
5141.0,1343
5142.0,1344
5143.0,1345
5144.0,1346
5145.0,1347
5148.0,1348
5149.0,1349
515.0,1350
5150.0,1351
5152.0,1352
5153.0,1353
5155.0,1354
5156.0,1355
5158.0,1356
516.0,1357
5163.0,1358
5164.0,1359
5165.0,1360
5166.0,1361
5167.0,1362
5169.0,1363
517.0,1364
5171.0,1365
5172.0,1366
5173.0,1367
5174.0,1368
5175.0,1369
5177.0,1370
5178.0,1371
5179.0,1372
518.0,1373
5180.0,1374
5181.0,1375
5183.0,1376
5185.0,1377
5186.0,1378
5187.0,1379
5188.0,1380
5189.0,1381
519.0,1382
5191.0,1383
5192.0,1384
5193.0,1385
5194.0,1386
5195.0,1387
5197.0,1388
5199.0,1389
52.0,1390
520.0,1391
5200.0,1392
5201.0,1393
5202.0,1394
5203.0,1395
5204.0,1396
5205.0,1397
5207.0,1398
5208.0,1399
5209.0,1400
521.0,1401
5210.0,1402
5211.0,1403
5212.0,1404
5214.0,1405
5215.0,1406
5217.0,1407
5218.0,1408
5219.0,1409
522.0,1410
5223.0,1411
5224.0,1412
5228.0,1413
5229.0,1414
523.0,1415
5230.0,1416
5231.0,1417
5232.0,1418
5235.0,1419
5238.0,1420
524.0,1421
5241.0,1422
5242.0,1423
5243.0,1424
5246.0,1425
5247.0,1426
5248.0,1427
525.0,1428
5250.0,1429
5251.0,1430
5253.0,1431
5254.0,1432
5256.0,1433
5259.0,1434
526.0,1435
5261.0,1436
5262.0,1437
5263.0,1438
5265.0,1439
5266.0,1440
5267.0,1441
5268.0,1442
5269.0,1443
527.0,1444
5270.0,1445
5271.0,1446
5272.0,1447
