,code
5461,2000
5463,2001
5465,2002
547,2003
5470,2004
5471,2005
5476,2006
5477,2007
548,2008
5480,2009
549,2010
5490,2011
5493,2012
55,2013
550,2014
5500,2015
551,2016
552,2017
553,2018
554,2019
555,2020
556,2021
5569,2022
557,2023
558,2024
559,2025
56,2026
560,2027
5605,2028
561,2029
562,2030
5621,2031
5628,2032
563,2033
5630,2034
565,2035
566,2036
567,2037
568,2038
569,2039
57,2040
570,2041
571,2042
572,2043
573,2044
574,2045
575,2046
5758,2047
576,2048
577,2049
578,2050
579,2051
58,2052
580,2053
581,2054
582,2055
583,2056
584,2057
585,2058
586,2059
587,2060
588,2061
589,2062
59,2063
590,2064
5903,2065
591,2066
592,2067
593,2068
594,2069
595,2070
596,2071
597,2072
598,2073
599,2074
6,2075
60,2076
600,2077
6001,2078
6002,2079
6003,2080
6004,2081
6005,2082
6006,2083
6007,2084
6008,2085
6009,2086
601,2087
6010,2088
6011,2089
6013,2090
6014,2091
6015,2092
6016,2093
6017,2094
6018,2095
6019,2096
602,2097
6020,2098
6021,2099
6022,2100
6023,2101
6024,2102
6025,2103
6026,2104
6027,2105
6028,2106
603,2107
6030,2108
6032,2109
6033,2110
6034,2111
6035,2112
6036,2113
6037,2114
6038,2115
6039,2116
6040,2117
6041,2118
6042,2119
6043,2120
6044,2121
6045,2122
6046,2123
6047,2124
6048,2125
6049,2126
605,2127
6050,2128
6051,2129
6052,2130
6053,2131
6054,2132
6056,2133
6057,2134
6058,2135
6059,2136
606,2137
6060,2138
6062,2139
6063,2140
6064,2141
6065,2142
6066,2143
6067,2144
6068,2145
6069,2146
607,2147
6070,2148
6071,2149
6073,2150
6074,2151
6075,2152
6076,2153
6077,2154
6078,2155
6079,2156
608,2157
6081,2158
6082,2159
6083,2160
6085,2161
6086,2162
6087,2163
6088,2164
6089,2165
609,2166
6090,2167
6092,2168
6093,2169
6094,2170
6095,2171
6096,2172
6097,2173
6098,2174
6099,2175
61,2176
610,2177
6100,2178
6101,2179
6102,2180
6104,2181
6105,2182
6106,2183
6107,2184
6108,2185
6109,2186
611,2187
6110,2188
6111,2189
6112,2190
6113,2191
6114,2192
6116,2193
6117,2194
6118,2195
6119,2196
612,2197
6120,2198
6121,2199
6122,2200
6123,2201
6126,2202
6127,2203
6128,2204
6129,2205
6130,2206
6131,2207
6132,2208
6133,2209
6134,2210
6135,2211
6136,2212
6137,2213
6138,2214
6139,2215
614,2216
6140,2217
6141,2218
6142,2219
6143,2220
6144,2221
6145,2222
6146,2223
615,2224
6150,2225
6153,2226
6154,2227
6155,2228
6156,2229
6157,2230
6158,2231
6159,2232
616,2233
6162,2234
6164,2235
6165,2236
6166,2237
6167,2238
6168,2239
6169,2240
617,2241
6170,2242
6171,2243
6172,2244
6173,2245
6175,2246
6176,2247
6177,2248
6178,2249
6179,2250
618,2251
6180,2252
6181,2253
6182,2254
6186,2255
6187,2256
6189,2257
619,2258
6190,2259
6191,2260
6192,2261
6194,2262
6195,2263
6196,2264
6198,2265
6199,2266
62,2267
620,2268
6200,2269
6201,2270
6202,2271
6203,2272
6205,2273
6206,2274
6207,2275
6208,2276
6209,2277
621,2278
6210,2279
6211,2280
6213,2281
6214,2282
6216,2283
6219,2284
6221,2285
6222,2286
6223,2287
6225,2288
6226,2289
6228,2290
6229,2291
623,2292
6230,2293
6231,2294
6232,2295
6236,2296
6238,2297
624,2298
6241,2299
6242,2300
6243,2301
6244,2302
6245,2303
6246,2304
6247,2305
6249,2306
625,2307
6250,2308
6251,2309
6253,2310
6254,2311
6255,2312
6258,2313
626,2314
6264,2315
6265,2316
6266,2317
6268,2318
627,2319
6270,2320
6273,2321
6274,2322
6278,2323
6279,2324
628,2325
6280,2326
6282,2327
6284,2328
6287,2329
6288,2330
629,2331
6292,2332
6298,2333
6299,2334
63,2335
630,2336
6302,2337
6305,2338
6306,2339
6308,2340
6309,2341
631,2342
6310,2343
6311,2344
6312,2345
6313,2346
6315,2347
6316,2348
6317,2349
6319,2350
632,2351
6321,2352
6322,2353
6324,2354
6326,2355
633,2356
6341,2357
6342,2358
6346,2359
6349,2360
635,2361
6352,2362
6354,2363
6355,2364
636,2365
637,2366
6371,2367
6374,2368
6376,2369
6377,2370
6379,2371
638,2372
6380,2373
6381,2374
6382,2375
6383,2376
6384,2377
6386,2378
6387,2379
6388,2380
639,2381
6392,2382
6393,2383
64,2384
640,2385
6403,2386
6406,2387
6407,2388
6409,2389
641,2390
6410,2391
6411,2392
6413,2393
6414,2394
6415,2395
6416,2396
6417,2397
6418,2398
6419,2399
642,2400
6421,2401
6422,2402
6424,2403
6426,2404
6427,2405
6428,2406
643,2407
6430,2408
6431,2409
6432,2410
6433,2411
6434,2412
644,2413
6441,2414
6443,2415
6447,2416
6449,2417
645,2418
6451,2419
6452,2420
6454,2421
646,2422
6461,2423
6462,2424
6463,2425
6464,2426
6469,2427
647,2428
6471,2429
6472,2430
6473,2431
6475,2432
6477,2433
6480,2434
6481,2435
649,2436
65,2437
650,2438
6503,2439
651,2440
6514,2441
652,2442
6520,2443
6521,2444
6528,2445
653,2446
6532,2447
6533,2448
6535,2449
6536,2450
6539,2451
654,2452
6540,2453
6541,2454
6542,2455
6543,2456
6546,2457
6547,2458
655,2459
656,2460
657,2461
658,2462
659,2463
66,2464
660,2465
661,2466
662,2467
663,2468
664,2469
665,2470
666,2471
667,2472
668,2473
669,2474
67,2475
670,2476
6708,2477
671,2478
672,2479
673,2480
674,2481
675,2482
676,2483
677,2484
678,2485
679,2486
68,2487
680,2488
681,2489
682,2490
683,2491
684,2492
685,2493
686,2494
688,2495
689,2496
69,2497
690,2498
6900,2499
691,2500
6918,2501
692,2502
693,2503
694,2504
695,2505
696,2506
697,2507
698,2508
7,2509
70,2510
700,2511
7001,2512
7002,2513
7008,2514
701,2515
7010,2516
7011,2517
7012,2518
7015,2519
7019,2520
702,2521
7024,2522
7029,2523
703,2524
7032,2525
7037,2526
7038,2527
704,2528
705,2529
7050,2530
7054,2531
7058,2532
706,2533
7064,2534
7066,2535
7069,2536
7070,2537
7071,2538
7072,2539
7078,2540
708,2541
7080,2542
7081,2543
7082,2544
7083,2545
7086,2546
709,2547
71,2548
710,2549
711,2550
713,2551
714,2552
717,2553
719,2554
72,2555
720,2556
721,2557
722,2558
723,2559
724,2560
725,2561
726,2562
727,2563
728,2564
73,2565
730,2566
732,2567
735,2568
736,2569
737,2570
738,2571
739,2572
74,2573
740,2574
741,2575
743,2576
744,2577
745,2578
749,2579
75,2580
752,2581
753,2582
754,2583
755,2584
759,2585
76,2586
760,2587
761,2588
762,2589
763,2590
765,2591
766,2592
767,2593
768,2594
769,2595
77,2596
770,2597
772,2598
773,2599
774,2600
775,2601
777,2602
778,2603
779,2604
78,2605
780,2606
781,2607
786,2608
787,2609
788,2610
789,2611
79,2612
790,2613
792,2614
799,2615
8,2616
80,2617
